ident, source, url, result
8313667,Jornal Record,http://www.record.xl.pt/modalidades/tenis/detalhe/sharapova-tera-sido-avisada-cinco-vezes-sobre-a-lista-de-substancias-proibidas.html,Downloaded
8365065,Diário Economico,http://economico.sapo.pt/noticias/primeiro-ministro-da-puxao-de-orelhas-a-joao-soares-e-pede-desculpa-aos-cronistas-do-publico_246704.html,Downloaded
8489152,Diário Economico,http://economico.sapo.pt/noticias/mini-cooper-s-cabrio-o-descapotavel-que-avisa-quando-vai-chover_252642.html,Downloaded
8682038,Jornal de Notícias,http://www.jn.pt/desporto/interior/gastao-elias-nos-quartos-do-torneio-de-estocolmo-5454527.html?page=-1,Downloaded
8641260,zerozero,http://www.zerozero.pt/news.php?id=181665,Non-utf-8 encoding
8363475,Renascença,http://rr.sapo.pt/noticia/51191/megaoperacao_de_fiscalizacao_na_ponte_25_de_abril?utm_source=rss,Bad URL
8595083,O Jogo,http://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/campbell-chamado-para-a-rececao-ao-fc-porto-5359404.html,Downloaded
8740348,Correio da Manhã,http://www.cmjornal.pt/desporto/futebol/detalhe/octavio-machado-reforca-objetivo-jamor,Downloaded
8547215,RTP,http://www.rtp.pt/noticias/economia/novo-sistema-de-normalizacao-contabilistica-no-estado-carece-de-plano-estrategico_n936930,Downloaded
8442648,SAPO Desporto,http://desporto.sapo.pt/futebol/primeira_liga/artigo/2016/05/24/fc-porto-ainda-tem-um-jogo-para-disputar,Downloaded
8611573,RTP,http://www.rtp.pt/noticias/cultura/nova-temporada-da-casa-da-musica-marcada-pelo-jazz-barroco-e-ciclo-da-loucura_n945656,Downloaded
8327511,TSF,http://www.tsf.pt/internacional/interior/venezuela-decreta-9-dias-feriados-para-poupar-luz-e-agua-5080872.html?page=-1,Downloaded
8485254,Diário de Notícias,http://www.dn.pt/dinheiro/interior/subiu-numero-de-beneficiarios-do-rendimento-social-de-insercao-5237940.html?page=-1,Downloaded
8416056,Renascença,http://rr.sapo.pt/noticia/53679/7_dias_200_mil_hectares_destruidos_a_maior_catastrofe_natural_do_canada_em_imagens?utm_source=rss,Bad URL
8365370,Diário de Notícias,http://www.dn.pt/dinheiro/interior/uber-paga-87-milhoes-em-queixa-sobre-falta-de-rigor-nos-antecedentes-de-motoristas-5116311.html?page=-1,Downloaded
8318328,O Jogo,http://www.ojogo.pt/Futebol/1a_liga/Sporting/interior.aspx?content_id=5072158,Downloaded
8595369,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=839734,Downloaded
8549805,Correio da Manhã,http://www.cmjornal.xl.pt/desporto/modalidades/detalhe/jenson_button_foi_hospitalizado.html,Downloaded
8636644,RTP,http://www.rtp.pt/noticias/pais/militares-desistem-do-curso-de-comandos-apos-morte_v949134,Downloaded
8328307,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/instrucoes_para_voar_de_lidia_jorge_estreia_se_sexta_feira_no_palco_do_trindade.html,Downloaded
8531539,RTP,http://www.rtp.pt/noticias/cultura/ville-davray-o-caminho-da-estacao_v934575,Downloaded
8739138,TSF,http://www.tsf.pt/sociedade/saude/interior/cuidado-com-a-saliva-do-cao-5515394.html?page=-1,Downloaded
8229575,Peopleware,http://pplware.sapo.pt/redes_sociais/o-facebook-quer-que-use-o-tor-tambem-no-smartphone/,Downloaded
8359267,PCGuia,http://www.pcguia.pt/2016/04/revelado-prototipo-de-novo-sistema-de-carregamento-sem-fios-para-carros-electricos-video/,Bad URL
8401727,Jornal de Notícias,http://www.jn.pt/mundo/videos/interior/policia-detido-por-agredir-mulher-algemada-5150616.html?page=-1,Downloaded
8666409,RTP,http://www.rtp.pt/noticias/fc-porto/dragoes-de-ouro-distinguem-futebolistas-andre-silva-e-danilo-e-ciclista-rui-vinhas_v953454,Downloaded
8288104,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=813250,Downloaded
8548804,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/eua_eleicoes_apoiantes_e_adversarios_reagiram_no_twitter_a_discurso_de_hillary_clinton.html,Bad URL
8665971,O Jogo,http://www.ojogo.pt/internacional/noticias/interior/rumo-ao-mundial-confira-as-classificacoes-dos-grupos-5436837.html,Downloaded
8358520,Jornal de Notícias,http://www.jn.pt/economia/interior/seguranca-social-direta-com-novas-funcionalidades-5109708.html?page=-1,Downloaded
8336444,RTP,http://www.rtp.pt/noticias/imagem-do-dia/mundo/bruxelas-um-alvo_905561,Downloaded
8669375,Jornal Record,http://www.record.xl.pt/futebol/futsal/detalhe/sporting-garante-presenca-na-ronda-de-elite-da-uefa.html,Downloaded
8514058,SAPO Desporto,http://desporto.sapo.pt/jogos_olimpicos/brasil_2016/artigo/2016/07/07/selecionador-feminino-de-futebol-orienta-argentina,Downloaded
8581194,O Jogo,http://www.ojogo.pt/modalidades/outras-modalidades/noticias/interior/carol-henrique-conquista-titulo-nacional-de-surf-5345353.html,Downloaded
8200837,RTP,http://www.rtp.pt/noticias/pais/neva-com-intensidade-na-serra-da-estrela_v885885,Downloaded
8689498,Correio da Manhã,http://www.cmjornal.pt/economia/detalhe/senhorios-preferem-rendas-a-subsidios,Downloaded
8272939,SAPO Desporto,http://desporto.sapo.pt/futebol/liga_espanhola/artigo/2016/02/16/a-bilbau-renova-com-merino,Downloaded
8291120,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=813532,Downloaded
8590683,Futebol 365,http://www.futebol365.pt/artigo/156859-portugal-vence-marrocos-em-novo-jogo-de-preparacao-para-mundial-de-futsal/,Bad URL
8331298,Jornal Record,http://www.record.xl.pt/internacional/paises/inglaterra/detalhe/sterling-chamo-jose-mourinho-a-minha-mae.html,Downloaded
8383660,Jornal de Negócios,http://www.jornaldenegocios.pt/empresas/tecnologias/detalhe/europa_vai_avancar_com_novas_acusacoes_contra_a_google_esta_quarta_feira.html,Downloaded
8523234,zerozero,http://www.zerozero.pt/news.php?id=177874,Non-utf-8 encoding
8607699,Futebol 365,http://www.futebol365.pt/artigo/157451-velocista-espanhol-campeao-da-europa-dos-200-metros-sofre-acidente-grave/,Bad URL
8545635,Diário Economico,http://economico.sapo.pt/noticias/sancao-zero-acaba-com-psicodraa-do-plano-b_255354.html,Downloaded
8784475,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=855525,Downloaded
8538795,Diário de Notícias,http://www.dn.pt/mundo/interior/tiroteio-em-centro-comercial-na-alemanha-5300445.html?page=-1,Downloaded
8448951,zerozero,http://www.zerozero.pt/news.php?id=175533,Non-utf-8 encoding
8545191,RTP,http://www.rtp.pt/noticias/imagem-do-dia/mundo/fez-historia_936642,Downloaded
8760975,Renascença,http://rr.sapo.pt/noticia/70348/cha_das_19h45_para_agitar_com_torrao_de_acucar_dos_oitavos?utm_source=sapo,Bad URL
8491065,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=830944,Downloaded
8556158,Futebol 365,http://www.futebol365.pt/artigo/155865-particular-entre-man-utd-e-everton-com-transmissao-inedita-pelo-facebook/,Bad URL
8440934,Diário Economico,http://economico.sapo.pt/noticias/psoe-e-podemos-cada-vez-mais-afastados_250042.html,Downloaded
8419292,RTP,http://www.rtp.pt/noticias/economia/dados-sobre-exportacoes-demonstram-abrandamento-da-economia-psd_n917664,Downloaded
8363325,Correio da Manhã,http://www.cmjornal.xl.pt/mundo/detalhe/wisconsin_da_alento_a_cruz_e_sanders.html,Downloaded
8646199,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/benfica/detalhe/vieira-diz-estar-tudo-em-aberto.html,Downloaded
8741668,Destak,http://www.destak.pt/artigo/286151-beliebers-a-espera-acabou,Downloaded
8301806,Destak,http://www.destak.pt/artigo/258855-mai-vai-investir-17-milhoes-de-euros-em-infraestruturas-da-psp-e-gnr,Downloaded
8795940,Diário de Notícias,http://www.dn.pt/portugal/interior/jeronimo-pcp-deseja-resposta-duradoura-a-imposicoes-externas-5578501.html?page=-1,Downloaded
8371930,RTP,http://www.rtp.pt/noticias/pais/o-mundo-vai-crescer-32-este-ano-preve-o-fmi_a910851,Downloaded
8447639,Destak,http://www.destak.pt/opiniao/268113-devolver-a-rua-as-pessoas,Downloaded
8732147,O Jogo,http://www.ojogo.pt/internacional/noticias/interior/oblak-nega-golo-feito-a-ronaldo-com-defesa-de-sonho-5507378.html,Downloaded
8530695,RTP,http://www.rtp.pt/noticias/mundo/seis-mil-detidos-apos-tentativa-de-golpe-na-turquia_n934478,Downloaded
8443477,zerozero,http://www.zerozero.pt/news.php?id=175382,Non-utf-8 encoding
8294912,TSF,http://www.tsf.pt/desporto/interior/benfica---uniao-da-madeira-adiado-5051553.html?page=-1,Downloaded
8774999,Renascença,http://rr.sapo.pt/noticia/71076/benfica_renova_com_joao_silva?utm_source=sapo,Bad URL
8391639,zerozero,http://www.zerozero.pt/news.php?id=173765,Non-utf-8 encoding
8774293,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=854676,Downloaded
8655546,Exame Informática,http://exameinformatica.sapo.pt/noticias/hardware/2016-10-04-Google-Home-e-um-acesso-a-um-assistente-pessoal-com-a-inteligencia-da-Internet,Downloaded
8532317,Jornal de Negócios,http://www.jornaldenegocios.pt/empresas/banca___financas/detalhe/ha_sete_meses_que_governo_conhece_proposta_para_financiar_caixa_sem_dinheiro_do_estado.html,Downloaded
8518842,SAPO Desporto,http://desporto.sapo.pt/futebol/euro_2016/artigo/2016/07/10/euro2016-marcelo-condecora-jogadores-com-grau-de-comendador-da-ordem-do-merito,Downloaded
8764728,Activa,http://activa.sapo.pt/famosos/2016-12-09-Kanye-West-reaparece-com-novo-visual--e-temos-a-fotografia-,Downloaded
8675694,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=846458,Downloaded
8765812,Diário de Notícias,http://www.dn.pt/portugal/interior/governo-quer-celebrar-10-de-junho-de-2017-no-porto-e-no-brasil-5544634.html?page=-1,Downloaded
8370709,SOL,http://www.SOL.pt/noticia/503907,Downloaded
8321701,Diário Economico,http://economico.sapo.pt/noticias/milhares-nas-ruas-contra-dilma_244779.html,Downloaded
8390526,Destak,http://www.destak.pt/artigo/264365-abertura-do-tunel-do-marao-dependente-de-certificacoes-esperadas-para-maio-governo,Downloaded
8722807,Destak,http://www.destak.pt/artigo/284909-criminalidade-violenta-e-grave-baixou-126-no-primeiro-semestre-do-ano,Downloaded
8281929,Destak,http://www.destak.pt/artigo/257660-portugal-soma-primeira-vitoria-na-corrida-ao-eurobasket-feminino-de-2017,Downloaded
8702709,Correio da Manhã,http://www.cmjornal.pt/cm-ao-minuto/detalhe/consumo-de-eletricidade-cai-14-em-outubro-face-ao-periodo-homologo---ren,Downloaded
8232914,SOL,http://www.SOL.pt/noticia/493821,Downloaded
8744492,maisfutebol,http://www.maisfutebol.iol.pt/incrivel/videos/video-klopp-louco-com-os-adeptos,Downloaded
8666384,Destak,http://www.destak.pt/artigo/281180-residentes-de-aldeias-de-s.-pedro-do-sul-podem-retomar-atividades-diarias-gnr,Downloaded
8621693,MetroNews,http://www.metronews.com.pt/2016/09/14/escola-municipal-de-natacao-de-mangualde-reabre-dia-1-de-outubro/,Downloaded
8236938,RTP,http://www.rtp.pt/noticias/politica/subvencoes-vitalicias-dos-politicos-aqueceram-debate-no-parlamento_v890177,Downloaded
8201289,Diário Economico,http://economico.sapo.pt/noticias/radar-do-mundo-petroleo-sobe-com-tensoes-entre-arabia-saudita-e-o-irao_238929.html,Downloaded
8767893,Correio da Manhã,http://www.cmjornal.pt/exclusivos/detalhe/passos-vende-a-pressa-negocio-de-diamantes,Downloaded
8729649,Diário de Notícias,http://www.dn.pt/dinheiro/interior/adicional-ao-imi-dos-off-shores-deve-subir-para-75-5504629.html?page=-1,Downloaded
8223770,RTP,http://www.rtp.pt/noticias/mundo/irao-cumpriu-todos-os-passos-para-iniciar-acordo-nuclear-e-por-fim-a-sancoes-aiea_n888757,Downloaded
8489252,Computerworld,http://www.computerworld.com.pt/2016/06/22/falta-de-talento-dificulta-transformacao-digital/,Bad URL
8433835,SAPO Desporto,http://desporto.sapo.pt/futebol/internacional/artigo/2016/05/18/pedro-emanuel-guia-apollon-a-vitoria-na-taca-do-chipre,Bad URL
8617668,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/2--liga/detalhe/joao-costa-salva-dragao-de-novo-desaire.html,Downloaded
8794249,zerozero,http://www.zerozero.pt/news.php?id=186780,Non-utf-8 encoding
8740456,Correio da Manhã,http://www.cmjornal.pt/cm-ao-minuto/detalhe/governo-aprova-alteracao-a-lei-sindical-da-psp,Downloaded
8601548,maisfutebol,http://www.maisfutebol.iol.pt/geral/31-08-2016/sporting-adquire-totalidade-de-chaby-e-tobias,Downloaded
8657247,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/tondela/detalhe/cardoso-mostra-potencial.html,Downloaded
8715887,Correio da Manhã,http://www.cmjornal.pt/cm-ao-minuto/detalhe/nuno-amado-nao-comenta-interesse-da-sonangol-em-aumentar-posicao-no-bcp,Downloaded
8323444,Destak,http://www.destak.pt/artigo/260184-madrid-recebe-em-junho-os-oscares-de-bollywood,Downloaded
8453348,Destak,http://www.destak.pt/artigo/268504-roupa-criada-na-universidade-da-beira-interior-doada-a-orfanatos-africanos,Downloaded
8736369,TSF,http://www.tsf.pt/sociedade/interior/herda-casa-em-franca-e-descobre-100-quilos-de-ouro-escondidos-5512004.html?page=-1,Downloaded
8245020,TSF,http://www.tsf.pt/desporto/interior/liga-de-clubes-arquiva-caso-das-prendas-5002524.html?page=-1,Downloaded
8796402,Renascença,http://rr.sapo.pt/noticia/72258/confirmacao_da_liga_vitoria_benfica_marcado_para_7_de_janeiro?utm_source=sapo,Bad URL
8610543,Diário de Notícias,http://www.dn.pt/dinheiro/interior/bpi-opa-do-caixabank-pode-nao-resolver-problema-de-angola-5376082.html?page=-1,Downloaded
8364024,Activa,http://activa.sapo.pt/famosos/2016-04-07-Paris-Jackson--faz-tatuagem-em-homenagem-ao-pai,Downloaded
8548091,RTP,http://www.rtp.pt/noticias/ciclismo/daniel-mestre-vence-primeira-etapa-e-conquista-camisola-amarela_d937040,Downloaded
8544830,SAPO Desporto,http://desporto.sapo.pt/futebol/primeira_liga/artigo/2016/07/26/luis-filipe-vieira-falta-a-radio-benfica-e-clarificar-o-contrato-com-a-nos,Downloaded
8331591,Destak,http://www.destak.pt/artigo/260745-krticiuk-ex-sporting-de-braga-em-definitivo-no-fc-krasnodar,Downloaded
8439439,TeK,http://tek.sapo.pt/extras/site_do_dia/artigo/pode_fazer_com_que_os_quilometros_contem_em_historias_e_experiencas-47509bjk.html,Bad URL
8752728,Jornal Record,http://www.record.xl.pt/internacional/paises/inglaterra/detalhe/o-regresso-do-rei-mkhitaryan.html,Downloaded
8561512,Futebol 365,http://www.futebol365.pt/artigo/156038-mercado-rabiola-reforca-ataque-do-pacos-de-ferreira/,Bad URL
8476125,Correio da Manhã,http://www.cmjornal.xl.pt/nacional/detalhe/jovem_desaparecido_na_madeira.html,Downloaded
8773617,Renascença,http://rr.sapo.pt/noticia/71005/kleber_fractura_maxilar_e_falha_recepcao_ao_benfica?utm_source=sapo,Bad URL
8416071,zerozero,http://www.zerozero.pt/news.php?id=174552,Non-utf-8 encoding
8435246,Lusa,http://noticias.sapo.pt/fotos/tek-simplex-2016_1354478/573dcaf766ff88f1550970ad/,Bad URL
8689271,Caras,http://caras.sapo.pt/famosos/2016-10-25-Jodie-Foster-sobre-a-visita-a-Portugal-Vamos-recordar-a-comida-mais-do-que-qualquer-outra-coisa,
8472869,Jornal Record,http://www.record.xl.pt/internacional/paises/brasil/detalhe/romario-envolvido-no-lava-jato.html,Downloaded
8412148,Correio da Manhã,http://www.cmjornal.xl.pt/nacional/politica/detalhe/governo_e_sindicatos_reunem_se_com_35_horas_na_agenda.html,Downloaded
8266001,Diário de Notícias,http://www.dn.pt/artes/interior/sia-a-6-de-agosto-no-meo-sudoeste-5024977.html?page=-1,Downloaded
8386994,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=821872,Downloaded
8482125,Diário de Notícias,http://www.dn.pt/pessoas/interior/taylor-swift-vs-kim-kardashian-eis-a-nova-guerra-de-hollywood-5234255.html?page=-1,Downloaded
8215222,PCGuia,http://www.pcguia.pt/2016/01/dragon-creative-tambem-aposta-na-realidade-aumentada-video/,Bad URL
8208426,SAPO Desporto,http://desporto.sapo.pt/basquetebol/campeonato_angola/artigo/2016/01/08/bic-basket-1o-de-agosto-bate-interclube-e-libolo-atropela-progresso,Downloaded
8494325,O Jogo,http://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/ines-pereira-vai-defender-as-redes-do-sporting-5248872.html,Downloaded
8447220,TSF,http://www.tsf.pt/desporto/interior/leila-liina-e-lily-as-trigemeas-que-a-estonia-sonha-ver-no-podio-da-maratona-5194663.html?page=-1,Downloaded
8307228,Destak,http://www.destak.pt/artigo/259206-crise-dos-refugiados-e-mais-perigosa-para-a-ue-que-crise-da-divida-pm-grego,Downloaded
8759439,Destak,http://www.destak.pt/artigo/287344-comic-con-aposta-na-melhoria-dos-acessos-em-ano-de-mais-de-200-convidados,Downloaded
8311650,Dinheiro Vivo,http://www.dinheirovivo.pt/economia/vistos-gold-instrucao-do-processo-comeca-hoje/1/,Bad URL
8346942,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=818460,Downloaded
8370940,Diário de Notícias,http://www.dn.pt/portugal/interior/guterres-promete-paridade-total-nas-nacoes-unidas-5121583.html?page=-1,Downloaded
8777979,Correio da Manhã,http://www.cmjornal.pt/cm-ao-minuto/detalhe/morreu-fundadora-do-movimento-direito-a-morrer-com-dignidade,Downloaded
8793284,Jornal Record,http://www.record.xl.pt/internacional/paises/espanha/ath-bilbao/detalhe/yeray-alvarez-operado-com-sucesso-a-cancro-no-testiculo.html,Downloaded
8496550,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=831348,Downloaded
8247528,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/estoril/detalhe/mattheus-marcar-a-casillas-e-um-sonho.html,Bad URL
8357099,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/secundaria_da_ramada_odivelas_fechada_segunda_feira_devido_a_atos_de_vandalismo.html,Downloaded
8334349,maisfutebol,http://www.maisfutebol.iol.pt/opiniao/falar-de-bola/play-tenho-saudades-de-michael-schumacher,Downloaded
8582106,Destak,http://www.destak.pt/artigo/276478-a-i-republica-continua-envolta-em-polemica-apaixonada-historiadora,Downloaded
8524375,SAPO Desporto,http://desporto.sapo.pt/hoquei/artigo/2016/07/13/portugal-aplica-maior-goleada-do-europeu-de-hoquei-em-patins-a-austria,Downloaded
8227017,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/boavista/detalhe/erwin-sanchez-os-nossos-jogadores-foram-14-panteras.html,Downloaded
8463125,Destak,http://www.destak.pt/artigo/269121-cds-pp-arranca-hoje-jornadas-parlamentares-nos-acores-dedicadas-a-economia-e-emprego,Downloaded
8795843,O Jogo,http://www.ojogo.pt/modalidades/motores/noticias/interior/imagine-um-f1-capaz-de-atingir-os-450-kmhora-5578395.html,Downloaded
8675884,Correio da Manhã,http://www.cmjornal.pt/cm-ao-minuto/detalhe/congresso-nacional-do-arrendamento-espera-cerca-de-200-participantes-em-lisboa,Downloaded
8545828,Peopleware,https://pplware.sapo.pt/smartphones-tablets/android/xiaomi-lanca-redmi-pro-mi-notebook-air/,Downloaded
8432133,RTP,http://www.rtp.pt/noticias/cultura/comissao-parlamentar-de-cultura-adia-parecer-sobre-a-trasladacao-de-camilo-pessanha_n919406,Downloaded
8611597,PCGuia,http://www.pcguia.pt/2016/09/dji-pode-apresentar-novo-drone-dobravel-este-mes/,Bad URL
8724168,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=850545,Downloaded
8548786,Euronews,http://pt.euronews.com/2016/07/29/al-nusra-muda-nome-para-frente-fatah-al-sham-e-corta-ligaces-a-al-qaida,Downloaded
8461066,zerozero,http://www.zerozero.pt/news.php?id=175917,Non-utf-8 encoding
8327063,Renascença,http://rr.sapo.pt/noticia/49471/costa_anuncia_discussao_programa_nacional_de_reformas_para_depois_da_pascoa?utm_source=rss,Bad URL
8775514,RTP,http://www.rtp.pt/noticias/politica/smn-de-600-euros-e-o-minimo-que-se-pode-pedir-ja-para-janeiro_v969768,Downloaded
8674536,O Jogo,http://www.ojogo.pt/modalidades/futsal/noticias/interior/benfica-empata-em-casa-dos-leoes-de-porto-salvo-5446496.html,Downloaded
8351795,Destak,http://www.destak.pt/artigo/261989-gastao-elias-recebe-o-primeiro-wild-card-do-estoril-open,Downloaded
8748650,SAPO Desporto,http://desporto.sapo.pt/futsal/artigo/2016/11/29/jorge-braz-divulga-convocados-para-o-duplo-confronto-com-a-bosnia-herzegovina,Downloaded
8280605,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/divulgar_declaracoes_de_menor_inquirido_em_processo_e_ilicito_penal___tribunal.html,Downloaded
8776537,RTP,http://www.rtp.pt/noticias/mundo/rapaz-alemao-de-12-anos-tentou-detonar-bomba-em-mercado_v969905,Downloaded
8748212,Renascença,http://rr.sapo.pt/noticia/69739/contra_o_secreto_desejo_de_alguns_o_barco_do_governo_mostrou_nao_ser_jangada_de_pedra?utm_source=rss,Bad URL
8324553,Jornal de Notícias,http://www.jn.pt/PaginaInicial/Cultura/Interior.aspx?content_id=5077842&page=-1,Downloaded
8477681,Jornal Record,http://www.record.xl.pt/internacional/competicoes-de-selecoes/europeu/euro-2016/grupos/grupo-d/croacia/detalhe/selecao-abalada-com-nova-morte-de-familiar.html,Downloaded
8268613,RTP,http://www.rtp.pt/noticias/imagem-do-dia/desporto/por-terra_895829,Downloaded
8622308,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=842098,Downloaded
8294959,RTP,http://www.rtp.pt/noticias/politica/catarina-martins-admite-que-cartaz-do-be-com-jesus-cristo-e-um-erro_n899507,Downloaded
8625760,Correio da Manhã,http://www.cmjornal.pt//cm-ao-minuto/detalhe/recorde-da-producao-nas-centrais-a-gas-mostra-importancia-de-investir---ren,Downloaded
8441083,Renascença,http://rr.sapo.pt/noticia/54828/complemento_solidario_chegou_a_menos_2500_idosos_em_abril?utm_source=rss,Bad URL
8515276,Jornal de Negócios,http://www.jornaldenegocios.pt/opiniao/cartoon_sa/detalhe/cartoon_sa_08_07_2016.html,Downloaded
8729227,RTP,http://www.rtp.pt/noticias/cultura/ricardo-ribeiro-canta-jose-regio-no-sao-luiz_v962829,Downloaded
8200492,Relvado,http://relvado.aeiou.pt/internacional/11-melhores-ano-segundo-deco-513384,Downloaded
8449276,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=827216,Downloaded
8242371,SAPO Desporto,http://desporto.sapo.pt/atletismo/artigo/2016/01/26/iaaf-assegura-que-patrocinadores-apoiam-reformas,Bad URL
8645073,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=844050,Downloaded
8355422,Jornal Record,http://www.record.xl.pt/internacional/paises/inglaterra/detalhe/pato-estreia-se-com-golo-e-chelsea-goleia-no-villa-park.html,Downloaded
8403589,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=823219,Downloaded
8697760,zerozero,http://www.zerozero.pt/news.php?id=183481,Non-utf-8 encoding
8576607,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/moreirense/detalhe/caleb-cedido-ao-felgueiras.html,Downloaded
8692645,Destak,http://www.destak.pt/artigo/282867-eua-alertaram-alemanha-sobre-compra-de-empresa-por-chineses,Downloaded
8674910,SAPO Desporto,http://desporto.sapo.pt/futebol/liga_inglesa/artigo/2016/10/17/rooney-aqui-e-uma-primeira-escolha,Downloaded
8727671,Correio da Manhã,http://www.cmjornal.pt/cm-ao-minuto/detalhe/maioria-dos-jovens-desconhece-existencia-de-rastreios-a-alguns-cancros---inquerito,Downloaded
8235147,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/adega_de_cantanhede_fechou_2015_com_volume_de_negocios_acima_dos_cinco_milhoes.html,Downloaded
8272853,RTP,http://www.rtp.pt/noticias/mundo/ue-suspende-sancoes-contra-170-bielorrussos_v896418,Downloaded
8474842,TSF,http://www.tsf.pt/sociedade/interior/espirito-solidario-constroi-se-na-escola-5220355.html?page=-1,Downloaded
8623690,Jornal de Notícias,http://www.jn.pt/nacional/interior/pan-quer-obrigar-senhorios-a-aceitar-inquilinos-com-animais-5390475.html?page=-1,Downloaded
8614155,RTP,http://www.rtp.pt/noticias/pais/colocacao-de-professores-continua-a-ser-o-maior-problema-em-cada-ano-letivo_v946068,Downloaded
8382619,Jornal de Notícias,http://www.jn.pt/desporto/interior/braga-regressa-as-vitorias-frente-ao-tondela-5132510.html?page=-1,Downloaded
8553926,zerozero,http://www.zerozero.pt/news.php?id=178772,Non-utf-8 encoding
8252564,Jornal de Negócios,http://www.jornaldenegocios.pt/empresas/automovel/detalhe/um_iphone_pertence_ao_seu_bolso_nao_a_estrada_diz_ceo_da_porsche.html,Downloaded
8280246,Jornal de Notícias,http://www.jn.pt/PaginaInicial/Nacional/Interior.aspx?content_id=5038609&page=-1,Downloaded
8521794,Jornal de Negócios,http://www.jornaldenegocios.pt/economia/mundo/americas/detalhe/sanders_declara_apoio_a_hillary_clinton.html,Downloaded
8725415,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/sporting/detalhe/jefferson-na-taca.html,Downloaded
8276527,Diário Economico,http://economico.sapo.pt/noticias/aumento-do-numero-de-pensoes-e-o-maior-desde-2005_242877.html,Downloaded
8506048,Jornal de Negócios,http://www.jornaldenegocios.pt/empresas/turismo___lazer/detalhe/cr7_o_primeiro_hotel_do_melhor_do_mundo.html,Downloaded
8350849,Destak,http://www.destak.pt/artigo/261917-luis-amado-critica-introducao-do-tema-banif-na-campanha-eleitoral,Downloaded
8770754,Correio da Manhã,http://www.cmjornal.pt/cm-ao-minuto/detalhe/mendes-diz-que-ronaldo-e-extremamente-humilde-e-nao-e-arrogante,Downloaded
8683291,Diário de Notícias,http://www.dn.pt/portugal/interior/militares-alvo-de-processos-continuam-em-funcoes-5455906.html?page=-1,Downloaded
8320877,Jornal Record,http://www.record.xl.pt/futebol/futebol-nacional/liga-nos/fc-porto/detalhe/jose-peseiro-e-inacreditavel-que-qualquer-erro-da-golo-na-nossa-baliza.html,Downloaded
8288462,RTP,http://www.rtp.pt/noticias/economia/agregados-familiares-com-rendimentos-mais-baixos-deverao-beneficiar-com-deducao-dos-filhos_v898610,Downloaded
8548188,Euronews,http://pt.euronews.com/2016/07/28/equipa-olimpica-da-russia-deixou-moscovo-rumo-ao-rio-de-janeiro,Downloaded
8525406,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/acidente_com_autocarro_articulado_corta_rua_d_manuel_ii_no_porto.html,Downloaded
8506185,RTP,http://www.rtp.pt/noticias/politica/movimento-alternativa-socialista-desafia-a-esquerda-para-referendo_n930868,Downloaded
8697767,Destak,http://www.destak.pt/artigo/283233-sem-contrapartidas-do-governo-salario-minimo-nao-pode-ultrapassar-os-500-euros,Downloaded
8403205,Correio da Manhã,http://www.cmjornal.xl.pt/cm_ao_minuto/detalhe/morreu_jesuita_e_destacado_ativista_norte_americano_contra_a_guerra_do_vietname.html,Downloaded
8723983,Caras,http://idressyourstyle.blogspot.pt/2016/11/look-jantar_14.html,Downloaded
8595645,Diário Digital,http://diariodigital.sapo.pt/news.asp?id_news=839756,Downloaded
8493883,RTP,http://www.rtp.pt/noticias/mundo/brexit-pode-influenciar-eleicoes-em-espanha_v928992,Downloaded
